"gene_id","species","expression_id","id_type","source_info","gene_name","hog_id","og_id"
"YOR173W","cerevisiae","YOR173W","Y_ORF","original","DCS2","N1.HOG0000595","OG0000375"
"YOR174W","cerevisiae","YOR174W","Y_ORF","original","MED4","N1.HOG0002535","OG0002295"
"YOR175C","cerevisiae","YOR175C","Y_ORF","original","ALE1","N1.HOG0002836","OG0002596"
"YOR176W","cerevisiae","YOR176W","Y_ORF","original","HEM15","N1.HOG0001985","OG0001745"
"YOR177C","cerevisiae","YOR177C","Y_ORF","original","MPC54",,
"YOR178C","cerevisiae","YOR178C","Y_ORF","original","GAC1","N1.HOG0000932","OG0000697"
"YOR179C","cerevisiae","YOR179C","Y_ORF","original","SYC1","N1.HOG0005540","OG0005363"
"YOR180C","cerevisiae","YOR180C","Y_ORF","original","DCI1","N1.HOG0000608","OG0000388"
"YOR181W","cerevisiae","YOR181W","Y_ORF","original","LAS17","N1.HOG0002196","OG0001956"
"YOR182C","cerevisiae","YOR182C","Y_ORF","original","RPS30B","N1.HOG0003829","OG0003590"
"YOR184W","cerevisiae","YOR184W","Y_ORF","original","SER1","N1.HOG0002080","OG0001840"
"YOR185C","cerevisiae","YOR185C","Y_ORF","original","GSP2","N1.HOG0000958","OG0000722"
"YOR186W","cerevisiae","YOR186W","Y_ORF","original","YOR186W",,
"YOR187W","cerevisiae","YOR187W","Y_ORF","original","TUF1","N1.HOG0001202","OG0000963"
"YOR188W","cerevisiae","YOR188W","Y_ORF","original","MSB1","N1.HOG0000294","OG0000168"
"YOR189W","cerevisiae","YOR189W","Y_ORF","original","IES4","N1.HOG0004837","OG0004605"
"YOR190W","cerevisiae","YOR190W","Y_ORF","original","SPR1","N1.HOG0000520","OG0000310"
"YOR191W","cerevisiae","YOR191W","Y_ORF","original","ULS1","N1.HOG0001520","OG0001280"
"YOR192C","cerevisiae","YOR192C","Y_ORF","original","THI72","N1.HOG0000513","OG0000304"
"YOR192C-B","cerevisiae","YOR192C-B","Y_ORF","original","","N1.HOG0000008","OG0000006"
"YOR193W","cerevisiae","YOR193W","Y_ORF","original","PEX27",,
"YOR194C","cerevisiae","YOR194C","Y_ORF","original","TOA1","N1.HOG0001842","OG0001602"
"YOR195W","cerevisiae","YOR195W","Y_ORF","original","SLK19","N1.HOG0004598","OG0004362"
"YOR196C","cerevisiae","YOR196C","Y_ORF","original","LIP5","N1.HOG0001705","OG0001465"
"YOR197W","cerevisiae","YOR197W","Y_ORF","original","MCA1","N1.HOG0002868","OG0002628"
"YOR198C","cerevisiae","YOR198C","Y_ORF","original","BFR1","N1.HOG0001744","OG0001504"
"YOR201C","cerevisiae","YOR201C","Y_ORF","original","MRM1","N1.HOG0001684","OG0001444"
"YOR204W","cerevisiae","YOR204W","Y_ORF","original","DED1","N1.HOG0000664","OG0000438"
"YOR205C","cerevisiae","YOR205C","Y_ORF","original","GEP3","N1.HOG0003797","OG0003558"
"YOR206W","cerevisiae","YOR206W","Y_ORF","original","NOC2","N1.HOG0003494","OG0003252"
"YOR207C","cerevisiae","YOR207C","Y_ORF","original","RET1","N1.HOG0003079","OG0002839"
"YOR208W","cerevisiae","YOR208W","Y_ORF","original","PTP2","N1.HOG0000381","OG0000218"
"YOR209C","cerevisiae","YOR209C","Y_ORF","original","NPT1","N1.HOG0003181","OG0002941"
"YOR210W","cerevisiae","YOR210W","Y_ORF","original","RPB10","N1.HOG0003887","OG0003648"
"YOR211C","cerevisiae","YOR211C","Y_ORF","original","MGM1","N1.HOG0002038","OG0001798"
"YOR212W","cerevisiae","YOR212W","Y_ORF","original","STE4","N1.HOG0001179","OG0000940"
"YOR213C","cerevisiae","YOR213C","Y_ORF","original","SAS5","N1.HOG0000386","OG0000221"
"YOR215C","cerevisiae","YOR215C","Y_ORF","original","AIM41","N1.HOG0004207","OG0003970"
"YOR216C","cerevisiae","YOR216C","Y_ORF","original","RUD3","N1.HOG0001160","OG0000921"
"YOR217W","cerevisiae","YOR217W","Y_ORF","original","RFC1","N1.HOG0001064","OG0000826"
"YOR219C","cerevisiae","YOR219C","Y_ORF","original","STE13","N1.HOG0000258","OG0000149"
"YOR220W","cerevisiae","YOR220W","Y_ORF","original","RCN2","N1.HOG0003123","OG0002883"
"YOR221C","cerevisiae","YOR221C","Y_ORF","original","MCT1","N1.HOG0001290","OG0001049"
"YOR222W","cerevisiae","YOR222W","Y_ORF","original","ODC2","N1.HOG0000954","OG0000718"
"YOR223W","cerevisiae","YOR223W","Y_ORF","original","DSC3","N1.HOG0001131","OG0000892"
"YOR224C","cerevisiae","YOR224C","Y_ORF","original","RPB8","N1.HOG0001144","OG0000905"
"YOR226C","cerevisiae","YOR226C","Y_ORF","original","ISU2","N1.HOG0000533","OG0000320"
"YOR227W","cerevisiae","YOR227W","Y_ORF","original","HER1","N1.HOG0000523","OG0000313"
"YOR228C","cerevisiae","YOR228C","Y_ORF","original","MCP1","N1.HOG0002591","OG0002351"
"YOR229W","cerevisiae","YOR229W","Y_ORF","original","WTM2","N1.HOG0000161","OG0000092"
"YOR230W","cerevisiae","YOR230W","Y_ORF","original","WTM1","N1.HOG0000161","OG0000092"
"YOR231W","cerevisiae","YOR231W","Y_ORF","original","MKK1","N1.HOG0000920","OG0000685"
"YOR232W","cerevisiae","YOR232W","Y_ORF","original","MGE1","N1.HOG0001232","OG0000993"
"YOR233W","cerevisiae","YOR233W","Y_ORF","original","KIN4","N1.HOG0000563","OG0000345"
"YOR234C","cerevisiae","YOR234C","Y_ORF","original","RPL33B","N1.HOG0000760","OG0000529"
"YOR236W","cerevisiae","YOR236W","Y_ORF","original","DFR1","N1.HOG0001178","OG0000939"
"YOR237W","cerevisiae","YOR237W","Y_ORF","original","HES1","N1.HOG0000636","OG0000415"
"YOR238W","cerevisiae","YOR238W","Y_ORF","original","YOR238W","N1.HOG0003822","OG0003583"
"YOR239W","cerevisiae","YOR239W","Y_ORF","original","ABP140","N1.HOG0004001","OG0003762"
"YOR241W","cerevisiae","YOR241W","Y_ORF","original","MET7","N1.HOG0001979","OG0001739"
"YOR242C","cerevisiae","YOR242C","Y_ORF","original","SSP2","N1.HOG0003883","OG0003644"
"YOR243C","cerevisiae","YOR243C","Y_ORF","original","PUS7","N1.HOG0002157","OG0001917"
"YOR244W","cerevisiae","YOR244W","Y_ORF","original","ESA1","N1.HOG0002220","OG0001980"
"YOR245C","cerevisiae","YOR245C","Y_ORF","original","DGA1","N1.HOG0002483","OG0002243"
"YOR246C","cerevisiae","YOR246C","Y_ORF","original","ENV9","N1.HOG0000589","OG0000370"
"YOR247W","cerevisiae","YOR247W","Y_ORF","original","SRL1","N1.HOG0006132","OG0006005"
"YOR249C","cerevisiae","YOR249C","Y_ORF","original","APC5","N1.HOG0003766","OG0003527"
"YOR250C","cerevisiae","YOR250C","Y_ORF","original","CLP1","N1.HOG0001787","OG0001547"
"YOR251C","cerevisiae","YOR251C","Y_ORF","original","TUM1","N1.HOG0002936","OG0002696"
"YOR252W","cerevisiae","YOR252W","Y_ORF","original","TMA16","N1.HOG0001292","OG0001051"
"YOR253W","cerevisiae","YOR253W","Y_ORF","original","NAT5","N1.HOG0003235","OG0002995"
"YOR254C","cerevisiae","YOR254C","Y_ORF","original","SEC63","N1.HOG0003616","OG0003374"
"YOR255W","cerevisiae","YOR255W","Y_ORF","original","OSW1","N1.HOG0004636","OG0004400"
"YOR256C","cerevisiae","YOR256C","Y_ORF","original","TRE2","N1.HOG0000695","OG0000465"
"YOR257W","cerevisiae","YOR257W","Y_ORF","original","CDC31","N1.HOG0003171","OG0002931"
"YOR258W","cerevisiae","YOR258W","Y_ORF","original","HNT3","N1.HOG0001013","OG0000776"
"YOR259C","cerevisiae","YOR259C","Y_ORF","original","RPT4","N1.HOG0002329","OG0002089"
"YOR260W","cerevisiae","YOR260W","Y_ORF","original","GCD1","N1.HOG0002472","OG0002232"
"YOR261C","cerevisiae","YOR261C","Y_ORF","original","RPN8","N1.HOG0003351","OG0003111"
"YOR262W","cerevisiae","YOR262W","Y_ORF","original","GPN2","N1.HOG0003684","OG0003442"
"YOR264W","cerevisiae","YOR264W","Y_ORF","original","DSE3","N1.HOG0004480","OG0004244"
"YOR265W","cerevisiae","YOR265W","Y_ORF","original","RBL2","N1.HOG0003916","OG0003677"
"YOR266W","cerevisiae","YOR266W","Y_ORF","original","PNT1","N1.HOG0003725","OG0003486"
"YOR267C","cerevisiae","YOR267C","Y_ORF","original","HRK1","N1.HOG0000211","OG0000121"
"YOR269W","cerevisiae","YOR269W","Y_ORF","original","PAC1","N1.HOG0003976","OG0003737"
"YOR270C","cerevisiae","YOR270C","Y_ORF","original","VPH1","N1.HOG0000300","OG0000171"
"YOR271C","cerevisiae","YOR271C","Y_ORF","original","FSF1","N1.HOG0002017","OG0001777"
"YOR272W","cerevisiae","YOR272W","Y_ORF","original","YTM1","N1.HOG0001871","OG0001631"
"YOR273C","cerevisiae","YOR273C","Y_ORF","original","TPO4","N1.HOG0003768","OG0003529"
"YOR274W","cerevisiae","YOR274W","Y_ORF","original","MOD5","N1.HOG0003234","OG0002994"
"YOR275C","cerevisiae","YOR275C","Y_ORF","original","RIM20","N1.HOG0001894","OG0001654"
"YOR276W","cerevisiae","YOR276W","Y_ORF","original","CAF20","N1.HOG0003467","OG0003227"
"YOR278W","cerevisiae","YOR278W","Y_ORF","original","HEM4","N1.HOG0002550","OG0002310"
"YOR279C","cerevisiae","YOR279C","Y_ORF","original","RFM1","N1.HOG0004674","OG0004438"
"YOR280C","cerevisiae","YOR280C","Y_ORF","original","FSH3","N1.HOG0000529","OG0000317"
"YOR281C","cerevisiae","YOR281C","Y_ORF","original","PLP2","N1.HOG0001832","OG0001592"
"YOR283W","cerevisiae","YOR283W","Y_ORF","original","YOR283W","N1.HOG0003733","OG0003494"
"YOR284W","cerevisiae","YOR284W","Y_ORF","original","HUA2",,
"YOR285W","cerevisiae","YOR285W","Y_ORF","original","RDL1","N1.HOG0000423","OG0000241"
"YOR286W","cerevisiae","YOR286W","Y_ORF","original","RDL2","N1.HOG0000423","OG0000241"
"YOR287C","cerevisiae","YOR287C","Y_ORF","original","RRP36","N1.HOG0003240","OG0003000"
"YOR288C","cerevisiae","YOR288C","Y_ORF","original","MPD1","N1.HOG0002446","OG0002206"
"YOR289W","cerevisiae","YOR289W","Y_ORF","original","YOR289W","N1.HOG0001824","OG0001584"
"YOR290C","cerevisiae","YOR290C","Y_ORF","original","SNF2","N1.HOG0000312","OG0000178"
"YOR291W","cerevisiae","YOR291W","Y_ORF","original","YPK9","N1.HOG0001422","OG0001182"
"YOR292C","cerevisiae","YOR292C","Y_ORF","original","YOR292C","N1.HOG0002731","OG0002491"
"YOR293W","cerevisiae","YOR293W","Y_ORF","original","RPS10A","N1.HOG0001172","OG0000933"
"YOR294W","cerevisiae","YOR294W","Y_ORF","original","RRS1","N1.HOG0001829","OG0001589"
"YOR295W","cerevisiae","YOR295W","Y_ORF","original","UAF30","N1.HOG0001239","OG0001000"
"YOR296W","cerevisiae","YOR296W","Y_ORF","original","YOR296W","N1.HOG0002659","OG0002419"
"YOR297C","cerevisiae","YOR297C","Y_ORF","original","TIM18","N1.HOG0000246","OG0000142"
"YOR298C-A","cerevisiae","YOR298C-A","Y_ORF","original","MBF1","N1.HOG0001992","OG0001752"
"YOR298W","cerevisiae","YOR298W","Y_ORF","original","MUM3","N1.HOG0001607","OG0001367"
"YOR299W","cerevisiae","YOR299W","Y_ORF","original","BUD7","N1.HOG0000899","OG0000665"
"YOR301W","cerevisiae","YOR301W","Y_ORF","original","RAX1","N1.HOG0002582","OG0002342"
"YOR303W","cerevisiae","YOR303W","Y_ORF","original","CPA1","N1.HOG0001482","OG0001242"
"YOR304C-A","cerevisiae","YOR304C-A","Y_ORF","original","BIL1","N1.HOG0004592","OG0004356"
"YOR304W","cerevisiae","YOR304W","Y_ORF","original","ISW2","N1.HOG0000284","OG0000162"
"YOR305W","cerevisiae","YOR305W","Y_ORF","original","RRG7","N1.HOG0004059","OG0003820"
"YOR306C","cerevisiae","YOR306C","Y_ORF","original","MCH5","N1.HOG0000128","OG0000071"
"YOR307C","cerevisiae","YOR307C","Y_ORF","original","SLY41","N1.HOG0000389","OG0000223"
"YOR308C","cerevisiae","YOR308C","Y_ORF","original","SNU66","N1.HOG0003408","OG0003168"
"YOR310C","cerevisiae","YOR310C","Y_ORF","original","NOP58","N1.HOG0003193","OG0002953"
"YOR311C","cerevisiae","YOR311C","Y_ORF","original","DGK1","N1.HOG0002135","OG0001895"
"YOR312C","cerevisiae","YOR312C","Y_ORF","original","RPL20B","N1.HOG0000891","OG0000658"
"YOR313C","cerevisiae","YOR313C","Y_ORF","original","SPS4","N1.HOG0003740","OG0003501"
"YOR315W","cerevisiae","YOR315W","Y_ORF","original","SFG1","N1.HOG0004009","OG0003770"
"YOR316C","cerevisiae","YOR316C","Y_ORF","original","COT1","N1.HOG0001123","OG0000884"
"YOR317W","cerevisiae","YOR317W","Y_ORF","original","FAA1","N1.HOG0000546","OG0000330"
"YOR319W","cerevisiae","YOR319W","Y_ORF","original","HSH49","N1.HOG0001875","OG0001635"
"YOR320C","cerevisiae","YOR320C","Y_ORF","original","GNT1","N1.HOG0001141","OG0000902"
"YOR321W","cerevisiae","YOR321W","Y_ORF","original","PMT3","N1.HOG0000185","OG0000105"
"YOR322C","cerevisiae","YOR322C","Y_ORF","original","LDB19","N1.HOG0002410","OG0002170"
"YOR323C","cerevisiae","YOR323C","Y_ORF","original","PRO2","N1.HOG0003652","OG0003410"
"YOR324C","cerevisiae","YOR324C","Y_ORF","original","FRT1","N1.HOG0004330","OG0004093"
"YOR326W","cerevisiae","YOR326W","Y_ORF","original","MYO2","N1.HOG0000788","OG0000556"
"YOR327C","cerevisiae","YOR327C","Y_ORF","original","SNC2","N1.HOG0000702","OG0000472"
"YOR328W","cerevisiae","YOR328W","Y_ORF","original","PDR10","N1.HOG0000004","OG0000003"
"YOR329C","cerevisiae","YOR329C","Y_ORF","original","SCD5","N1.HOG0003445","OG0003205"
"YOR330C","cerevisiae","YOR330C","Y_ORF","original","MIP1","N1.HOG0002061","OG0001821"
"YOR332W","cerevisiae","YOR332W","Y_ORF","original","VMA4","N1.HOG0003942","OG0003703"
"YOR334W","cerevisiae","YOR334W","Y_ORF","original","MRS2","N1.HOG0003994","OG0003755"
"YOR335C","cerevisiae","YOR335C","Y_ORF","original","ALA1","N1.HOG0001440","OG0001200"
"YOR336W","cerevisiae","YOR336W","Y_ORF","original","KRE5","N1.HOG0003434","OG0003194"
"YOR337W","cerevisiae","YOR337W","Y_ORF","original","TEA1","N1.HOG0000165","OG0000095"
"YOR338W","cerevisiae","YOR338W","Y_ORF","original","YOR338W","N1.HOG0000688","OG0000458"
"YOR339C","cerevisiae","YOR339C","Y_ORF","original","UBC11","N1.HOG0005166","OG0004939"
"YOR340C","cerevisiae","YOR340C","Y_ORF","original","RPA43","N1.HOG0001965","OG0001725"
"YOR341W","cerevisiae","YOR341W","Y_ORF","original","RPA190","N1.HOG0003021","OG0002781"
"YOR342C","cerevisiae","YOR342C","Y_ORF","original","YOR342C","N1.HOG0004322","OG0004085"
"YOR343C","cerevisiae","YOR343C","Y_ORF","original","YOR343C",,
"YOR343W-B","cerevisiae","YOR343W-B","Y_ORF","original","","N1.HOG0000008","OG0000006"
"YOR344C","cerevisiae","YOR344C","Y_ORF","original","TYE7","N1.HOG0001184","OG0000945"
"YOR346W","cerevisiae","YOR346W","Y_ORF","original","REV1","N1.HOG0002785","OG0002545"
"YOR347C","cerevisiae","YOR347C","Y_ORF","original","PYK2",,
"YOR348C","cerevisiae","YOR348C","Y_ORF","original","PUT4","N1.HOG0000482","OG0000282"
"YOR349W","cerevisiae","YOR349W","Y_ORF","original","CIN1","N1.HOG0002744","OG0002504"
"YOR350C","cerevisiae","YOR350C","Y_ORF","original","MNE1","N1.HOG0004488","OG0004252"
"YOR351C","cerevisiae","YOR351C","Y_ORF","original","MEK1","N1.HOG0004110","OG0003874"
"YOR352W","cerevisiae","YOR352W","Y_ORF","original","TFB6","N1.HOG0003394","OG0003154"
"YOR353C","cerevisiae","YOR353C","Y_ORF","original","SOG2","N1.HOG0003129","OG0002889"
"YOR354C","cerevisiae","YOR354C","Y_ORF","original","MSC6","N1.HOG0004489","OG0004253"
"YOR355W","cerevisiae","YOR355W","Y_ORF","original","GDS1","N1.HOG0002082","OG0001842"
"YOR356W","cerevisiae","YOR356W","Y_ORF","original","CIR2","N1.HOG0003425","OG0003185"
"YOR357C","cerevisiae","YOR357C","Y_ORF","original","SNX3","N1.HOG0002748","OG0002508"
"YOR358W","cerevisiae","YOR358W","Y_ORF","original","HAP5","N1.HOG0002233","OG0001993"
"YOR359W","cerevisiae","YOR359W","Y_ORF","original","VTS1","N1.HOG0002162","OG0001922"
"YOR360C","cerevisiae","YOR360C","Y_ORF","original","PDE2","N1.HOG0002357","OG0002117"
"YOR361C","cerevisiae","YOR361C","Y_ORF","original","PRT1","N1.HOG0001624","OG0001384"
"YOR362C","cerevisiae","YOR362C","Y_ORF","original","PRE10","N1.HOG0002388","OG0002148"
"YOR363C","cerevisiae","YOR363C","Y_ORF","original","PIP2","N1.HOG0000109","OG0000058"
"YOR365C","cerevisiae","YOR365C","Y_ORF","original","YOR365C","N1.HOG0000120","OG0000067"
"YOR367W","cerevisiae","YOR367W","Y_ORF","original","SCP1","N1.HOG0003773","OG0003534"
"YOR368W","cerevisiae","YOR368W","Y_ORF","original","RAD17","N1.HOG0002641","OG0002401"
"YOR369C","cerevisiae","YOR369C","Y_ORF","original","RPS12","N1.HOG0002036","OG0001796"
"YOR370C","cerevisiae","YOR370C","Y_ORF","original","MRS6","N1.HOG0002557","OG0002317"
"YOR371C","cerevisiae","YOR371C","Y_ORF","original","GPB1","N1.HOG0000835","OG0000603"
"YOR372C","cerevisiae","YOR372C","Y_ORF","original","NDD1","N1.HOG0004539","OG0004303"
"YOR373W","cerevisiae","YOR373W","Y_ORF","original","NUD1","N1.HOG0000556","OG0000338"
"YOR374W","cerevisiae","YOR374W","Y_ORF","original","ALD4","N1.HOG0000025","OG0000015"
"YOR375C","cerevisiae","YOR375C","Y_ORF","original","GDH1","N1.HOG0001063","OG0000825"
"YOR377W","cerevisiae","YOR377W","Y_ORF","original","ATF1","N1.HOG0004320","OG0004083"
"YOR378W","cerevisiae","YOR378W","Y_ORF","original","AMF1","N1.HOG0000193","OG0000109"
"YOR380W","cerevisiae","YOR380W","Y_ORF","original","RDR1","N1.HOG0004252","OG0004015"
"YOR381W","cerevisiae","YOR381W","Y_ORF","original","FRE3","N1.HOG0000005","OG0000004"
"YOR382W","cerevisiae","YOR382W","Y_ORF","original","FIT2","N1.HOG0005557","OG0005380"
"YOR383C","cerevisiae","YOR383C","Y_ORF","original","FIT3","N1.HOG0004722","OG0004486"
"YOR384W","cerevisiae","YOR384W","Y_ORF","original","FRE5","N1.HOG0000005","OG0000004"
"YOR385W","cerevisiae","YOR385W","Y_ORF","original","YOR385W","N1.HOG0000706","OG0000476"
"YOR386W","cerevisiae","YOR386W","Y_ORF","original","PHR1","N1.HOG0005113","OG0004886"
"YOR387C","cerevisiae","YOR387C","Y_ORF","original","YOR387C","N1.HOG0005577","OG0005405"
"YOR388C","cerevisiae","YOR388C","Y_ORF","original","FDH1","N1.HOG0000151","OG0000086"
"YOR389W","cerevisiae","YOR389W","Y_ORF","original","YOR389W","N1.HOG0004301","OG0004064"
"YOR390W","cerevisiae","YOR390W","Y_ORF","original","FEX1","N1.HOG0000889","OG0000656"
"YOR391C","cerevisiae","YOR391C","Y_ORF","original","HSP33","N1.HOG0000559","OG0000341"
"YOR393W","cerevisiae","YOR393W","Y_ORF","original","ERR1","N1.HOG0005589","OG0005418"
"YOR396W","cerevisiae","YOR396W","Y_ORF","original","YRF1-8","N1.HOG0000054","OG0000029"
"YPL001W","cerevisiae","YPL001W","Y_ORF","original","HAT1","N1.HOG0002370","OG0002130"
"YPL002C","cerevisiae","YPL002C","Y_ORF","original","SNF8","N1.HOG0001049","OG0000812"
"YPL003W","cerevisiae","YPL003W","Y_ORF","original","ULA1","N1.HOG0001322","OG0001081"
"YPL004C","cerevisiae","YPL004C","Y_ORF","original","LSP1","N1.HOG0000216","OG0000124"
"YPL005W","cerevisiae","YPL005W","Y_ORF","original","AEP3","N1.HOG0003990","OG0003751"
"YPL006W","cerevisiae","YPL006W","Y_ORF","original","NCR1","N1.HOG0002122","OG0001882"
"YPL007C","cerevisiae","YPL007C","Y_ORF","original","TFC8","N1.HOG0004354","OG0004117"
"YPL008W","cerevisiae","YPL008W","Y_ORF","original","CHL1","N1.HOG0003785","OG0003546"
"YPL009C","cerevisiae","YPL009C","Y_ORF","original","RQC2","N1.HOG0003363","OG0003123"
"YPL010W","cerevisiae","YPL010W","Y_ORF","original","RET3","N1.HOG0002467","OG0002227"
"YPL011C","cerevisiae","YPL011C","Y_ORF","original","TAF3","N1.HOG0002173","OG0001933"
"YPL012W","cerevisiae","YPL012W","Y_ORF","original","RRP12","N1.HOG0002985","OG0002745"
"YPL013C","cerevisiae","YPL013C","Y_ORF","original","MRPS16","N1.HOG0001570","OG0001330"
"YPL014W","cerevisiae","YPL014W","Y_ORF","original","CIP1","N1.HOG0003414","OG0003174"
"YPL015C","cerevisiae","YPL015C","Y_ORF","original","HST2","N1.HOG0003746","OG0003507"
"YPL016W","cerevisiae","YPL016W","Y_ORF","original","SWI1","N1.HOG0001233","OG0000994"
"YPL017C","cerevisiae","YPL017C","Y_ORF","original","IRC15",,
"YPL018W","cerevisiae","YPL018W","Y_ORF","original","CTF19","N1.HOG0004512","OG0004276"
"YPL019C","cerevisiae","YPL019C","Y_ORF","original","VTC3","N1.HOG0001031","OG0000794"
"YPL020C","cerevisiae","YPL020C","Y_ORF","original","ULP1","N1.HOG0002528","OG0002288"
"YPL022W","cerevisiae","YPL022W","Y_ORF","original","RAD1","N1.HOG0001937","OG0001697"
"YPL023C","cerevisiae","YPL023C","Y_ORF","original","MET12","N1.HOG0002334","OG0002094"
"YPL024W","cerevisiae","YPL024W","Y_ORF","original","RMI1","N1.HOG0003821","OG0003582"
"YPL026C","cerevisiae","YPL026C","Y_ORF","original","SKS1","N1.HOG0000645","OG0000422"
"YPL027W","cerevisiae","YPL027W","Y_ORF","original","SMA1",,
"YPL028W","cerevisiae","YPL028W","Y_ORF","original","ERG10","N1.HOG0003311","OG0003071"
"YPL029W","cerevisiae","YPL029W","Y_ORF","original","SUV3","N1.HOG0001443","OG0001203"
"YPL030W","cerevisiae","YPL030W","Y_ORF","original","TRM44","N1.HOG0001909","OG0001669"
"YPL031C","cerevisiae","YPL031C","Y_ORF","original","PHO85","N1.HOG0001602","OG0001362"
"YPL032C","cerevisiae","YPL032C","Y_ORF","original","SVL3","N1.HOG0000808","OG0000576"
"YPL033C","cerevisiae","YPL033C","Y_ORF","original","SRL4","N1.HOG0004861","OG0004629"
"YPL034W","cerevisiae","YPL034W","Y_ORF","original","YPL034W","N1.HOG0004045","OG0003806"
"YPL036W","cerevisiae","YPL036W","Y_ORF","original","PMA2","N1.HOG0000819","OG0000587"
"YPL037C","cerevisiae","YPL037C","Y_ORF","original","EGD1","N1.HOG0001294","OG0001053"
"YPL038W","cerevisiae","YPL038W","Y_ORF","original","MET31","N1.HOG0000840","OG0000608"
"YPL039W","cerevisiae","YPL039W","Y_ORF","original","YPL039W","N1.HOG0004679","OG0004443"
"YPL040C","cerevisiae","YPL040C","Y_ORF","original","ISM1","N1.HOG0002595","OG0002355"
"YPL041C","cerevisiae","YPL041C","Y_ORF","original","MRX11","N1.HOG0001396","OG0001156"
"YPL042C","cerevisiae","YPL042C","Y_ORF","original","SSN3","N1.HOG0002945","OG0002705"
"YPL043W","cerevisiae","YPL043W","Y_ORF","original","NOP4","N1.HOG0001903","OG0001663"
"YPL045W","cerevisiae","YPL045W","Y_ORF","original","VPS16","N1.HOG0001717","OG0001477"
"YPL046C","cerevisiae","YPL046C","Y_ORF","original","ELC1","N1.HOG0003175","OG0002935"
"YPL047W","cerevisiae","YPL047W","Y_ORF","original","SGF11","N1.HOG0001630","OG0001390"
"YPL048W","cerevisiae","YPL048W","Y_ORF","original","CAM1","N1.HOG0000162","OG0000094"
"YPL049C","cerevisiae","YPL049C","Y_ORF","original","DIG1","N1.HOG0003453","OG0003213"
"YPL050C","cerevisiae","YPL050C","Y_ORF","original","MNN9","N1.HOG0002441","OG0002201"
"YPL051W","cerevisiae","YPL051W","Y_ORF","original","ARL3","N1.HOG0002901","OG0002661"
"YPL052W","cerevisiae","YPL052W","Y_ORF","original","OAZ1","N1.HOG0004868","OG0004636"
"YPL053C","cerevisiae","YPL053C","Y_ORF","original","KTR6",,
"YPL054W","cerevisiae","YPL054W","Y_ORF","original","LEE1","N1.HOG0003004","OG0002764"
"YPL055C","cerevisiae","YPL055C","Y_ORF","original","LGE1","N1.HOG0004164","OG0003927"
"YPL056C","cerevisiae","YPL056C","Y_ORF","original","LCL1",,
"YPL057C","cerevisiae","YPL057C","Y_ORF","original","SUR1","N1.HOG0000822","OG0000590"
"YPL058C","cerevisiae","YPL058C","Y_ORF","original","PDR12","N1.HOG0000003","OG0000003"
"YPL059W","cerevisiae","YPL059W","Y_ORF","original","GRX5","N1.HOG0002810","OG0002570"
"YPL060C-A","cerevisiae","YPL060C-A","Y_ORF","original","","N1.HOG0004725","OG0004489"
"YPL060W","cerevisiae","YPL060W","Y_ORF","original","MFM1","N1.HOG0002869","OG0002629"
"YPL061W","cerevisiae","YPL061W","Y_ORF","original","ALD6","N1.HOG0000025","OG0000015"
"YPL063W","cerevisiae","YPL063W","Y_ORF","original","TIM50","N1.HOG0002010","OG0001770"
"YPL064C","cerevisiae","YPL064C","Y_ORF","original","CWC27","N1.HOG0004806","OG0004574"
"YPL065W","cerevisiae","YPL065W","Y_ORF","original","VPS28","N1.HOG0002444","OG0002204"
"YPL066W","cerevisiae","YPL066W","Y_ORF","original","RGL1","N1.HOG0003986","OG0003747"
"YPL067C","cerevisiae","YPL067C","Y_ORF","original","HTC1","N1.HOG0001327","OG0001086"
"YPL068C","cerevisiae","YPL068C","Y_ORF","original","YPL068C","N1.HOG0004841","OG0004609"
"YPL069C","cerevisiae","YPL069C","Y_ORF","original","BTS1","N1.HOG0002832","OG0002592"
"YPL070W","cerevisiae","YPL070W","Y_ORF","original","MUK1","N1.HOG0004115","OG0003879"
"YPL071C","cerevisiae","YPL071C","Y_ORF","original","YPL071C","N1.HOG0004568","OG0004332"
"YPL072W","cerevisiae","YPL072W","Y_ORF","original","UBP16","N1.HOG0002127","OG0001887"
"YPL074W","cerevisiae","YPL074W","Y_ORF","original","YTA6","N1.HOG0000498","OG0000292"
"YPL075W","cerevisiae","YPL075W","Y_ORF","original","GCR1","N1.HOG0004569","OG0004333"
"YPL076W","cerevisiae","YPL076W","Y_ORF","original","GPI2","N1.HOG0004028","OG0003789"
"YPL077C","cerevisiae","YPL077C","Y_ORF","original","YPL077C","N1.HOG0000821","OG0000589"
"YPL078C","cerevisiae","YPL078C","Y_ORF","original","ATP4","N1.HOG0003411","OG0003171"
"YPL079W","cerevisiae","YPL079W","Y_ORF","original","RPL21B","N1.HOG0000945","OG0000710"
"YPL081W","cerevisiae","YPL081W","Y_ORF","original","RPS9A","N1.HOG0000580","OG0000361"
"YPL082C","cerevisiae","YPL082C","Y_ORF","original","MOT1","N1.HOG0003359","OG0003119"
"YPL083C","cerevisiae","YPL083C","Y_ORF","original","SEN54","N1.HOG0004039","OG0003800"
"YPL084W","cerevisiae","YPL084W","Y_ORF","original","BRO1","N1.HOG0002700","OG0002460"
"YPL085W","cerevisiae","YPL085W","Y_ORF","original","SEC16","N1.HOG0001851","OG0001611"
