feature_id,sample,condition,background,pool,reads,total_feature_reads,cpm
GWK60_M07469,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_M07469,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_M07469,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_M07469,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_M07469,yH299-parent-pool4,parent,yH299,4,1,1572,636.1323155216286
GWK60_M07491,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_M07491,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_M07491,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_M07491,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_M07491,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_M07491,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_M07491,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_M07491,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_M07535,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_M07535,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_M07535,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_M07535,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_M07535,yH299-H2O2-treated-facs-pool3,treated,yH299,3,1,2012,497.01789264413515
GWK60_M07535,yH299-H2O2-treated-facs-pool4,treated,yH299,4,1,2244,445.63279857397504
GWK60_M07535,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_M07535,yH299-parent-pool4,parent,yH299,4,1,1572,636.1323155216286
GWK60_M07557,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_M07557,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_M07557,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_M07557,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_M07557,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_M07557,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_M07557,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_M07557,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_M07579,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_M07579,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_M07579,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_M07579,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_M07579,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_M07579,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_M07579,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_M07579,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_M07601,yH298-H2O2-treated-facs-pool1,treated,yH298,1,1,1828,547.0459518599562
GWK60_M07601,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_M07601,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_M07601,yH298-parent-pool2,parent,yH298,2,1,2013,496.7709885742673
GWK60_M07601,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_M07601,yH299-H2O2-treated-facs-pool4,treated,yH299,4,1,2244,445.63279857397504
GWK60_M07601,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_M07601,yH299-parent-pool4,parent,yH299,4,2,1572,1272.2646310432572
GWK60_M07623,yH298-H2O2-treated-facs-pool1,treated,yH298,1,1,1828,547.0459518599562
GWK60_M07623,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_M07623,yH298-parent-pool1,parent,yH298,1,1,2000,500
GWK60_M07623,yH298-parent-pool2,parent,yH298,2,1,2013,496.7709885742673
GWK60_M07623,yH299-H2O2-treated-facs-pool3,treated,yH299,3,1,2012,497.01789264413515
GWK60_M07623,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_M07623,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_M07623,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_M07645,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_M07645,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_M07645,yH298-parent-pool1,parent,yH298,1,1,2000,500
GWK60_M07645,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_M07645,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_M07645,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_M07645,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_M07645,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_M07667,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_M07667,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_M07667,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_M07667,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_M07667,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_M07667,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_M07667,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_M07667,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_M07689,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_M07689,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_M07689,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_M07689,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_M07689,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_M07689,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_M07689,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_M07689,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_M07711,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_M07711,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_M07711,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_M07711,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_M07711,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_M07711,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_M07711,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_M07711,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_M07733,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_M07733,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_M07733,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_M07733,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_M07733,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_M07733,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_M07733,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_M07733,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_M07755,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_M07755,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_M07755,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_M07755,yH298-parent-pool2,parent,yH298,2,1,2013,496.7709885742673
GWK60_M07755,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_M07755,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_M07755,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_M07755,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_M07799,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_M07799,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_M07799,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_M07799,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_M07799,yH299-H2O2-treated-facs-pool3,treated,yH299,3,2,2012,994.0357852882703
GWK60_M07799,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_M07799,yH299-parent-pool3,parent,yH299,3,1,2117,472.36655644780353
GWK60_M07799,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_M07821,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_M07821,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_M07821,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_M07821,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_M07821,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_M07821,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_M07821,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_M07821,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_M07843,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_M07843,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_M07843,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_M07843,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_M07843,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_M07843,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_M07843,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_M07843,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_M07865,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_M07865,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_M07865,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_M07865,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_M07865,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_M07865,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_M07865,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_M07865,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_M07887,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_M07887,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_M07887,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_M07887,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_M07887,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_M07887,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_M07887,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_M07887,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_M07909,yH298-H2O2-treated-facs-pool1,treated,yH298,1,5,1828,2735.229759299781
GWK60_M07909,yH298-H2O2-treated-facs-pool2,treated,yH298,2,5,2101,2379.819133745835
GWK60_M07909,yH298-parent-pool1,parent,yH298,1,1,2000,500
GWK60_M07909,yH298-parent-pool2,parent,yH298,2,2,2013,993.5419771485346
GWK60_M07909,yH299-H2O2-treated-facs-pool3,treated,yH299,3,1,2012,497.01789264413515
GWK60_M07909,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_M07909,yH299-parent-pool3,parent,yH299,3,3,2117,1417.0996693434106
GWK60_M07909,yH299-parent-pool4,parent,yH299,4,5,1572,3180.661577608142
GWK60_M07953,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_M07953,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_M07953,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_M07953,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_M07953,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_M07953,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_M07953,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_M07953,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_M07975,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_M07975,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_M07975,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_M07975,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_M07975,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_M07975,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_M07975,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_M07975,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_M07997,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_M07997,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_M07997,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_M07997,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_M07997,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_M07997,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_M07997,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_M07997,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_M08019,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_M08019,yH298-H2O2-treated-facs-pool2,treated,yH298,2,1,2101,475.963826749167
GWK60_M08019,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_M08019,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_M08019,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_M08019,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_M08019,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_M08019,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_M08041,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_M08041,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_M08041,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_M08041,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_M08041,yH299-H2O2-treated-facs-pool3,treated,yH299,3,1,2012,497.01789264413515
GWK60_M08041,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_M08041,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_M08041,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_M08063,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_M08063,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_M08063,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_M08063,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_M08063,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_M08063,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_M08063,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_M08063,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_M08085,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_M08085,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_M08085,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_M08085,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_M08085,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_M08085,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_M08085,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_M08085,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_M08107,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_M08107,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_M08107,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_M08107,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_M08107,yH299-H2O2-treated-facs-pool3,treated,yH299,3,1,2012,497.01789264413515
GWK60_M08107,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_M08107,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_M08107,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_M08129,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_M08129,yH298-H2O2-treated-facs-pool2,treated,yH298,2,1,2101,475.963826749167
GWK60_M08129,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_M08129,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_M08129,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_M08129,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_M08129,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_M08129,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_M08151,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_M08151,yH298-H2O2-treated-facs-pool2,treated,yH298,2,2,2101,951.927653498334
GWK60_M08151,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_M08151,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_M08151,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_M08151,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_M08151,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_M08151,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_M08173,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_M08173,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_M08173,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_M08173,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_M08173,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_M08173,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_M08173,yH299-parent-pool3,parent,yH299,3,1,2117,472.36655644780353
GWK60_M08173,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_M08195,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_M08195,yH298-H2O2-treated-facs-pool2,treated,yH298,2,1,2101,475.963826749167
GWK60_M08195,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_M08195,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_M08195,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_M08195,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_M08195,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_M08195,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_M08217,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_M08217,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_M08217,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_M08217,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_M08217,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_M08217,yH299-H2O2-treated-facs-pool4,treated,yH299,4,1,2244,445.63279857397504
GWK60_M08217,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_M08217,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_M08239,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_M08239,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_M08239,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_M08239,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_M08239,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_M08239,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_M08239,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_M08239,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_M08261,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_M08261,yH298-H2O2-treated-facs-pool2,treated,yH298,2,1,2101,475.963826749167
GWK60_M08261,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_M08261,yH298-parent-pool2,parent,yH298,2,1,2013,496.7709885742673
GWK60_M08261,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_M08261,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_M08261,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_M08261,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_M08283,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_M08283,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_M08283,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_M08283,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_M08283,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_M08283,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_M08283,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_M08283,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_M08305,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_M08305,yH298-H2O2-treated-facs-pool2,treated,yH298,2,2,2101,951.927653498334
GWK60_M08305,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_M08305,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_M08305,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_M08305,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_M08305,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_M08305,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_M08327,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_M08327,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_M08327,yH298-parent-pool1,parent,yH298,1,1,2000,500
GWK60_M08327,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_M08327,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_M08327,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_M08327,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_M08327,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_M08349,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_M08349,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_M08349,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_M08349,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_M08349,yH299-H2O2-treated-facs-pool3,treated,yH299,3,1,2012,497.01789264413515
GWK60_M08349,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_M08349,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_M08349,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_M08371,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_M08371,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_M08371,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_M08371,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_M08371,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_M08371,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_M08371,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_M08371,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_M08393,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_M08393,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_M08393,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_M08393,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_M08393,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_M08393,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_M08393,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_M08393,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_M08437,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_M08437,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_M08437,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_M08437,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_M08437,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_M08437,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_M08437,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_M08437,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_M08459,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_M08459,yH298-H2O2-treated-facs-pool2,treated,yH298,2,3,2101,1427.8914802475012
GWK60_M08459,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_M08459,yH298-parent-pool2,parent,yH298,2,1,2013,496.7709885742673
GWK60_M08459,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_M08459,yH299-H2O2-treated-facs-pool4,treated,yH299,4,2,2244,891.2655971479501
GWK60_M08459,yH299-parent-pool3,parent,yH299,3,1,2117,472.36655644780353
GWK60_M08459,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_M08481,yH298-H2O2-treated-facs-pool1,treated,yH298,1,4,1828,2188.1838074398247
GWK60_M08481,yH298-H2O2-treated-facs-pool2,treated,yH298,2,7,2101,3331.74678724417
GWK60_M08481,yH298-parent-pool1,parent,yH298,1,9,2000,4500
GWK60_M08481,yH298-parent-pool2,parent,yH298,2,4,2013,1987.083954297069
GWK60_M08481,yH299-H2O2-treated-facs-pool3,treated,yH299,3,7,2012,3479.1252485089467
GWK60_M08481,yH299-H2O2-treated-facs-pool4,treated,yH299,4,3,2244,1336.898395721925
GWK60_M08481,yH299-parent-pool3,parent,yH299,3,1,2117,472.36655644780353
GWK60_M08481,yH299-parent-pool4,parent,yH299,4,1,1572,636.1323155216286
GWK60_M08503,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
